#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2020-12-27 22:58:24 EST     (caww01)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 01593500 LITTLE PATUXENT RIVER AT GUILFORD, MD
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd	chan_nu	chan_name	meas_type	streamflow_method	velocity_method	chan_discharge	chan_width	chan_area	chan_velocity	chan_stability	chan_material	chan_evenness	long_vel_desc	horz_vel_desc	vert_vel_desc	chan_loc_cd	chan_loc_dist
5s	15s	6s	19d	12s	1s	12s	5s	12s	12s	12s	7s	6s	21s	15s	11n	64s	4s	5s	5s	14s	14s	14s	14s	4s	4s	4s	12s	9s	12s	7s	14s
USGS	01593500	361	1967-04-06 14:35:00	EST	Yes	MNL	USGS	2.98	38.6	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.6	29.0	41.0	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	362	1967-08-07 14:20:00	EDT	Yes	STE	USGS	2.79	20.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.3	17.0	15.4	1.31	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	363	1967-09-06 14:10:00	EDT	Yes	DFG	USGS	2.71	16.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.0	26.0	24.1	0.66	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	364	1967-11-16 13:15:00	EST	Yes	DFG	USGS	2.65	11.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.9	24.0	13.1	0.91	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	365	1968-01-31 09:45:00	EST	Yes	DFG/JRG	USGS	3.14	46.8	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	46.8	30.0	46.6	1.00	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	366	1968-02-08 13:20:00	EST	Yes	MNL	USGS	2.88	28.6	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.6	31.0	37.3	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	367	1968-04-23 09:20:00	EST	Yes	DFG	USGS	2.80	21.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	21.0	29.0	27.6	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	368	1968-09-05 14:00:00	EDT	Yes	LL	USGS	2.59	8.28	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.28	20.0	14.4	0.58	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	369	1968-09-13 15:30:00	EDT	Yes	LWL/DFG	USGS	2.73	18.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.0	20.0	28.2	0.64	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	370	1968-10-16 10:10:00	EDT	Yes	DFG	USGS	2.64	11.7	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.7	25.0	15.8	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	371	1969-02-17 13:50:00	EST	Yes	DFG	USGS	2.76	19.4	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	19.4	25.0	21.8	0.89	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	372	1969-04-01 14:20:00	EST	Yes	CSG/MNL	USGS	2.80	25.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.2	26.0	27.2	0.93	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	373	1969-05-06 11:50:00	EDT	Yes	DFG	USGS	2.71	15.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.5	24.0	20.5	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	374	1969-06-18 12:35:00	EDT	Yes	CSG/LL	USGS	2.58	7.98	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.98	19.7	14.1	0.57	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	375	1969-08-06 13:50:00	EDT	Yes	LL	USGS	2.77	20.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.4	24.5	27.8	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	376	1969-10-22 15:30:00	EDT	Yes	CSB	USGS	2.63	10.2	Unspecified	-0.01	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.2	23.0	16.8	0.61	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	377	1969-12-15 10:45:00	EST	Yes	DFG	USGS	2.89	29.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	29.4	24.0	27.4	1.07	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	378	1970-03-30 11:15:00	EST	Yes	CSG	USGS	3.12	58.7	Fair	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	58.7	28.0	47.7	1.23	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	379	1970-06-08 13:00:00	EDT	Yes	CSG/DFG	USGS	2.83	22.0	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.0	24.0	24.4	0.90	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	380	1970-08-08 11:25:00	EDT	Yes	MNL	USGS	2.68	12.0	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.0	24.0	14.7	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	381	1970-09-23 14:15:00	EDT	Yes	LL	USGS	2.56	6.93	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.93	21.4	16.0	0.43	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	382	1970-10-22 13:55:00	EDT	Yes	LL	USGS	3.02	45.8	Good	-0.01	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	45.8	26.5	39.4	1.16	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	383	1970-12-03 11:35:00	EST	Yes	LL	USGS	2.72	17.8	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.8	24.5	21.6	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	384	1971-01-19 13:50:00	EST	Yes	LL	USGS	2.87	32.0	Good	0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	32.0	24.0	33.0	0.97	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	386	1971-04-15 13:10:00	EST	Yes	LL	USGS	2.88	31.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	31.6	28.0	33.7	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	387	1971-05-13 11:00:00	EDT	Yes	DFG	USGS	6.20	592	Good	0.17	1.00	Unspecifed	NONE	1	Imported Channel 1	CWAY	unspe	unkno	592	31.0	174	3.40	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	388	1971-05-25 12:10:00	EDT	Yes	MNL	USGS	2.87	27.8	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.8	23.0	27.2	1.02	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	389	1971-08-04 13:05:00	EDT	Yes	YOR/EHM	USGS	9.25	1340	Fair	-0.35	1.20	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	1340	42.5	96.0	2.52	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	390	1971-08-06 15:30:00	EDT	Yes	DFG	USGS	3.03	52.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	52.5	28.0	39.7	1.32	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	385	1971-08-09 13:50:00	EDT	Yes	LL	USGS	2.94	38.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.0	26.8	38.0	1.00	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	391	1971-10-04 14:45:00	EDT	Yes	CSG	USGS	2.96	39.2	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	39.2	25.0	34.9	1.12	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	392	1971-12-02 16:00:00	EST	Yes	CSG	USGS	3.09	51.3	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	51.3	26.0	41.7	1.23	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	393	1972-01-20 13:40:00	EST	Yes	DFG	USGS	3.00	41.9	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	41.9	28.0	51.5	0.81	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	394	1972-03-01 15:10:00	EST	Yes	CSG	USGS	3.20	74.2	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	74.2	26.0	47.4	1.57	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	395	1972-05-03 13:30:00	EDT	Yes	CJB/MNH	USGS	3.56	140	Good	0.12	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	140	35.0	83.3	1.68	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	396C	1972-06-22		Yes	WJH	USGS	18.38	12400	Fair				NONE	1	Imported Channel 1	UNSP	other		12400				UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	397	1972-08-03 11:15:00	EDT	Yes	CJB	USGS	2.95	35.2	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	35.2	28.5	37.5	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	398	1972-10-05 11:05:00	EDT	Yes	CJB	USGS	2.78	18.0	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.0	30.5	40.6	0.44	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	399	1972-10-12 14:05:00	EDT	Yes	RMC	USGS	2.80	18.2	Good	0.00	1.10	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.2	29.0	41.5	0.44	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	400	1973-02-12 12:35:00	EST	Yes	RMC	USGS	3.10	68.5	Good	0.02	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	68.5	33.5	42.6	1.61	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	401	1973-02-28 14:05:00	EST	Yes	RJG	USGS	3.00	48.4	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	48.4	32.0	33.0	1.47	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	402	1973-03-01 10:45:00	EST	Yes	RJG	USGS	2.99	48.2	Good	0.02	1.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	48.2	32.5	34.5	1.40	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	403	1973-04-11 14:15:00	EST	Yes	RMC	USGS	3.26	95.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	95.0	36.0	54.7	1.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	404	1973-06-18 15:25:00	EDT	Yes	RMC	USGS	2.92	37.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	37.2	36.5	28.6	1.30	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	405	1973-07-18 16:00:00	EDT	Yes	CJB	USGS	2.84	28.3	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.3	24.0	28.2	1.01	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	406	1973-09-10 16:30:00	EDT	Yes	DFG	USGS	2.68	14.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.2	25.0	16.6	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	407	1973-10-23 15:40:00	EDT	Yes	RMC/JPM	USGS	2.66	12.9	Good	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.9	12.4	12.5	1.03	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	408	1974-01-02 13:20:00	EST	Yes	RMC	USGS	2.94	33.3	Good	0.00	0.30	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	33.3	25.5	28.0	1.19	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	409	1974-01-21 15:20:00	EDT	Yes	RMC/JPM	USGS	5.43	441	Good	-0.07	0.80	Unspecifed	NONE	1	Imported Channel 1	WADE	unspe	unkno	441	42.0	185	2.38	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	410	1974-01-22 11:25:00	EDT	Yes	RMC	USGS	3.25	80.4	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	80.4	38.0	52.4	1.53	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	411	1974-02-04 14:15:00	EDT	Yes	RMC	USGS	2.87	30.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	30.4	25.0	27.4	1.11	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	412	1974-04-15 14:25:00	EDT	Yes	RMC	USGS	3.02	51.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	51.5	36.0	35.0	1.47	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	413	1974-07-08 17:40:00	EDT	Yes	RMC	USGS	2.74	17.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.5	14.8	12.2	1.43	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	414	1974-07-24 12:20:00	EDT	Yes	RMC	USGS	2.67	12.0	Good	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.0	30.5	13.5	0.89	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	415	1974-08-27 10:55:00	EDT	Yes	RMC	USGS	2.96	40.9	Good	-0.01	0.40	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	40.9	30.0	25.9	1.58	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	416	1974-10-16 15:45:00	EDT	Yes	RMC	USGS	3.28	93.5	Good	-0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	93.5	34.0	47.0	1.99	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	417	1974-12-17 11:25:00	EST	Yes	RMC	USGS	3.31	96.2	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	96.2	34.5	53.9	1.79	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	418	1975-01-27 11:55:00	EST	Yes	RMC	USGS	2.98	42.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.0	30.5	30.7	1.37	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	419	1975-03-04 15:15:00	EDT	Yes	DFG	USGS	2.87	28.7	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.7	31.0	25.5	1.13	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	420	1975-04-08 11:15:00	EDT	Yes	RMC	USGS	2.92	33.4	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	33.4	30.0	31.9	1.05	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	421	1975-05-12 13:10:00	EDT	Yes	RMC	USGS	2.95	38.1	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.1	30.0	30.6	1.25	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	422	1975-06-23 11:30:00	EDT	Yes	MNL	USGS	2.73	18.8	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.8	31.0	16.1	1.17	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	423	1975-10-06 12:30:00	EDT	Yes	RMC	USGS	2.97	42.6	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.6	30.0	34.2	1.25	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	424	1975-11-10 09:50:00	EST	Yes	DFG	USGS	2.94	41.1	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	41.1	34.0	35.8	1.15	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	425	1976-01-21 13:05:00	EST	Yes	RMC	USGS	2.94	36.9	Good	0.00	0.40	IceShore	NONE	1	Imported Channel 1	WADE	unspe	unkno	36.9	31.0	41.7	0.88	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	426	1976-03-18 12:40:00	EST	Yes	RMC	USGS	2.91	31.3	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	31.3	30.5	42.5	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	427	1976-04-12 14:12:00	EST	Yes	JM	USGS	2.89	32.9	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	32.9	40.0	34.1	0.97	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	428	1976-05-20 11:20:00	EDT	Yes	DFG	USGS	2.82	26.1	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.1	33.0	33.9	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	429	1976-07-13 12:10:00	EDT	Yes	JFH	USGS	2.75	20.2	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.2	34.5	34.7	0.58	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	430	1976-08-17 13:20:00	EDT	Yes	JFH	USGS	2.73	18.3	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.3	32.5	38.3	0.48	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	431	1976-10-04 11:35:00	EDT	Yes	JFH	USGS	3.11	60.7	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	60.7	34.5	44.7	1.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	432	1976-11-12 09:50:00	EST	Yes	JFH	USGS	2.82	26.4	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.4	34.0	35.0	0.75	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	433	1976-12-27 10:20:00	EST	Yes	JFH	USGS	2.83	26.7	Good	-0.01	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.7	34.0	36.7	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	434	1977-02-11 10:00:00	EST	Yes	JFH	USGS	3.01	48.2	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	48.2	34.0	37.9	1.27	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	435	1977-03-24 12:30:00	EST	Yes	JFH	USGS	3.02	51.9	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	51.9	35.0	41.1	1.26	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	436	1977-05-02 11:25:00	EDT	Yes	JFH	USGS	2.79	24.5	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.5	33.0	30.3	0.81	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	437	1977-06-13 10:55:00	EDT	Yes	GHC	USGS	2.66	13.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.1	27.5	32.2	0.41	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	438	1977-07-18 15:15:00	EDT	Yes	JM	USGS	3.08	58.9	Good	-0.02	0.50	VegetationLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	58.9	31.0	39.4	1.50	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	439	1977-08-22 11:00:00	EDT	Yes	JM	USGS	2.68	15.6	Good	0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.6	28.0	34.0	0.46	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	440	1977-09-30 10:46:00	EDT	Yes	BMH	USGS	2.51	4.79	Good	0.00	0.30	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	4.79	8.50	7.73	0.62	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	441	1977-10-17 11:10:00	EDT	Yes	JM	USGS	3.21	81.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	81.8	33.0	47.4	1.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	442	1977-11-21 10:20:00	EST	Yes	JM	USGS	2.72	18.5	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.5	34.0	25.8	0.72	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	443	1977-12-12 09:25:00	EST	Yes	JM	USGS	2.87	25.7	Good	-0.02	0.50	IceCover	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.7	34.0	34.2	0.75	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	444	1978-01-16 14:40:00	EST	Yes	JM	USGS	2.96	42.7	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.7	34.0	40.9	1.04	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	445	1978-02-27 14:35:00	EST	Yes	JM	USGS	2.95	38.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.0	35.0	35.7	1.06	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	446	1978-03-30 10:25:00	EST	Yes	JM	USGS	3.11	62.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	62.3	36.0	52.4	1.19	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	447	1978-05-01 13:35:00	EDT	Yes	JLF	USGS	2.86	28.8	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.8	35.0	38.1	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	448	1978-06-19 17:25:00	EDT	Yes	DFG	USGS	2.80	24.5	Unspecified	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.5	32.5	36.8	0.67	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	449	1978-07-19 12:20:00	EDT	Yes	JLF	USGS	2.71	18.0	Good	0.01	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.0	32.0	31.2	0.58	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	450	1978-08-30 12:25:00	EDT	Yes	JLF	USGS	2.68	15.7	Excellent	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.7	30.0	27.7	0.57	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	451	1978-10-11 13:40:00	EDT	Yes	JLF	USGS	2.65	11.9	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.9	32.5	30.1	0.40	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	452	1978-11-28 11:45:00	EST	Yes	JLF	USGS	2.92	35.9	Excellent	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	35.9	325	35.9	1.00	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	453	1979-01-11 11:35:00	EST	Yes	JLF	USGS	2.94	38.3	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.3	32.5	38.0	1.01	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	454	1979-03-02 09:50:00	EST	Yes	JFH	USGS	3.33	108	Good	-0.01	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	108	36.0	69.9	1.55	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	455	1979-04-23 10:45:00	EST	Yes	JFH/JRS	USGS	2.93	37.4	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	37.4	35.0	44.0	0.85	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	456	1979-06-04 10:55:00	EDT	Yes	JFH	USGS	3.98	245	Good	-0.07	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	245	36.0	100	2.45	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
